task_name,task_family,id,definition,inputs,targets
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-87b8cf1f77cd4e11a62af4c5183e2215,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","Worst hotel Ive ever stayed.  Service is terrible.  Only one friendly person, Carlos, at the front desk was great. Not one other friendly experience.  Bueno Vista Suites needs to provide their employees with customer service training or do a complete house cleaning except for Carlos and Tondra. The rooms are filthy.  Carpets have gross stains.  I couldnt bare to walk on the carpet barefoot,  It was so bad I laid a path of towels down to walk throughout the suite.  The plumbing was broken in the shower.  We reported it and asked if they could have it repaired while we were the parks, but we requested no maid room service.  The attendant not only was rude about it, he flat said NO we cant go in the room if you have the do not disturb sign on the door. We said ' well cant you make a note and document that we, as the guest, request no room service? Because we need plumbing repairs in the room? ' He said No.  At that point we had received such horrible service already my husband just told the man fine this is typical for the service we have received this entire stay at this hotel.  We proceeded to leave the hotel for the parks, Obviously upset and youd think the guy would reconsider and try to make it right, but no he let us walk right out knowing we have a plumbing issue that needed repair.  The issue was that the shower faucet flew off the wall while I was showing and hit my leg. That night and next day we had to shower in the tub with water shooting straight out of the wall from a copper pipe.  The shower head did not work.  We will make do as this will be our last night of a seven night. We missed breakfast.  I called room service for a pot of coffee.  I wait 30 it does not show up.  So i call to check on it.  Tondra who is very sweet said she has not record of room service.  She took my order for a pot of coffee and 15 minutes later I get coffee.  Five minutes after I get another knock at the door and its Tondra with coffee.  I tell her they just came.  She said how much did they charge you.  I told her it was 9.00.  She said it came from the hotel next door which buena vista also owns and that it why it took so long she said they should have told me.  They didnt .  Tondra assures me I will not get charged twice.  Tondra and Carlos were the only good things about this hotel.  There are so many hotels near Disney you have many choices.  I highly recommend you steer clear of this place.",negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-9ae0deaa0382465db04e15ea2883f003,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.",Im sitting here writing this from the resturant  it has the worst service i haveEver experienced a the server took our order and only returned after The manager had to tell her about our drink order never made it to ourTable then the server gave us a condecending apology this placeHas aqlot of work on staffing there is no reason anybody should be cleaningThe floor while you are eating during a dinner rush when there hasnt Been a spill what a joke im letting corprate know,negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-0f6e9c43d342460ab3236d3a799485a1,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","Mooooooo! Cheers to Texas de Brazil for satisfying my craving for a good meal to end my trip in Orlando.  The Salad Bar was up to par and so were the sides and the Lobster Bisque.  We made sure not to fill up on too much fillers so we could eat our share of meat.  Our server was excellent, very informative and made sure we had everything we needed.  She also informed us that if a meat was too salty to our taste, we could just let them know and they would provide us with a less salted piece of meat.  She requested the filet migon guy to come back to our table so i could finish with what I wanted.  We did have some room for a bit of dessert. My weakness..pecan pie. Just be warned that if they heat it up for you, the inside will be hot and takes a bit to cool off.Other than that no complaints, very satisfied and left feeling like cow.  Dont let the price scare you off, because from my knowledge this is the usual price of a decent churrasaria.  Sometimes you just gotta live life to eat the finer things in life.",positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-4d4f4dc4b8184a0e9c00b086ccd5e486,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","One star because I had to, and because pretty tile. I paid extra for express delivery. Not only was not delivered express, delivery deadline was postponed twice. Tile setter is waiting for two weeks, entire job deadline getting pushed back. NOT HAPPY. Someone dropped the ball in a big way and only my rep at Great Floors seems interested in making it right. Suggest them only if you don't need special order or anything shipped.",negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-259ad8c37f1d4cd68e5faf3396159458,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","We were seated immediately but unfortunately in the front booth in the bar. I am sure others may find this a good spot but we did not. It was so loud from the children in the waiting area,  the bartenders behind the bar talking at an extremely high level, the waitstaff grabbing sliverware while continuing to talk to those back at the podium, and other waitstaff conversation  (including a high five session). We could not hear or have our own conversation. The food. Well it is what it is, whoch is why I don't regularly go to the OG and don't expect too much, they didn't improve on my opinion. We ordered two never ending bowl, one with chicken (highly over priced at $4). Had two refills.  On all dishes there was very little sauce.  The new Mushroom sauce had no flavor and 5 small mushroom pieces (nothing like the advertisements). On the second refill with chicken, the chicken had clearly been placed on another plate, one with red sauce, removed and placed (red sauce and all) on to the bowl with white sauce.",negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-d7edbcb264af42999fab93686c3692ee,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","So my colleagues and I gave this place another shot- 3rd times the charm, right?  Im finding it difficult to find the words to express just how repugnant the 'food' is that this establishment has to offer.  All of our orders were wrong once again. Weighing my options I figured its better than starving.  As it turns out perhaps I was incorrect as this meal was so low quality I actually felt toxic eating this garbage.  And the cost!  Almost $50 for three entrees that would honestly be collectively priced at $15, tops. PLEASE do yourself a favor and avoid this poor excuse of an eatery.",negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-97316b4f304a4506939ca99c1d4db499,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","I really like this place, love the decoration, layout, the fact they have a bakery next door is pretty sweet. Again creature of habit here, i seem to always be here on Thursday where the lunch special is chicken fajitas or carne de puerco. I have had the fajitas which are excellent but the pork with green sauce is out of site! Great deal as well from 11-2 the daily lunch special is only 4.99! It's worth a trip if your in the south Austin area",positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-05b9eb05e8d348a8b8694d3ff7a47f7d,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","I've been to this location twice and couldn't be more disappointed. I looked through my provider list and saw this dermatologist listed so I called up for an appointment. When I arrived, I was told that I would be seeing Stephanie Delaney. Not the doctor, but the physician's assistant. Huh. Ok. Thought I booked an appointment with a doctor...Stephanie was very pleasant and listened to all my concerns. She suggested a round of medication to help with acne and I went on my way with my prescription. And a $20 co-pay for not seeing an actual doctor. Hmm. Took several months of the medication and saw no difference. I call the office to see if I can up the dosage (which she suggested was the next step if the initial dose wasn't effective) and I was told I need to book an appointment. Oh, I see. I get medication that doesn't work and have to come in and pay yet another co-pay just to have the dosage changed (as was suggested the first time). And it's not like they had to test my blood or anything to make sure levels were okay. I literally sat down, said nope no changes, and got a new prescription.Time to find a new dermatologist.",negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-945f992fe8294abbae6097e94856040e,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.",Wow seriously Starbucks! Get with it!! Not only was the drive thru lady extremely rude on April 1st at 12:00pm but my coffee was not even full! If I wanted a half a cup of coffee do you think I would come to Starbucks!? I will NOT be coming back to this location. If this was an April Fools joke some future advice... don't mess with someone's coffee! :/,negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-0e146b962cf04dd5925fd7b3e8eacd27,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","I asked for a balayage and I got a full foil highlights. I have  short aline bob hair and the women who did my hair started off with a balayage but perhaps she didnt realize how short my hair was and gave me highlights. I have never written a bad review before, but this was a horrible experience because first it was not what I asked for and second, when I was checking out, the women who rang me up said 'I know its not a balayage but its almost like one and less expensive.' Ended up paying $120 because I didnt fight it because I didnt want them touching my hair again. First and last time.",negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-be92e57f7da943908b283dd551b8ba2e,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.",HipStitch was great! I went with my sister and mom as a Christmas gift and we had such a good time. I'm not the best when it comes to sewing but my pillow came out looking like a pillow so can't complain there! We had a couple different patterns to choose from and there was a lot of fabric and thread colors available which was great. The staff was very friendly and accommodating as well. They even helped with a raffle prize for a fundraiser we are planning next week. I would definitely go back with friends next time I'm in the area.,positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-e05ae80e6fad4160a5093cc3320c629d,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","We went for a birthday celebration and because the birthday boys girlfriend was interested in potentially working in the kitchen when she graduates from culinary school. It was all of our first time. The restaurant was a huge vast empty room at 7 o clock on a Sunday. There were 2 tables sitting outside on this beautiful Sunday evening. We were tempted to sit outside or just in the bar area but since we made reservations, decided to sit at a table. Every step of the way was extremely and painfully awkward and full of missteps. The server was extremely uninformed of the house wine types. We asked if we could get items off the 'cafe' menu and he didn't know and then informed us the kitchen said no. He didn't write any of our orders down and messed up on our drinks, forgot an appetizer (and when we asked about it, was dumbfounded and asked if we still wanted it????) and got one of the main courses wrong. And that was after he blamed the computer for malfunctioning and so he had to ask again to confirm our dinner orders. Twice I had to get up to ask for more water. And this is an empty restaurant! I personally have been a server for the last 15 years and can not believe the service and lack of care from the guy. For the kind of money you're charging, the food better be damn good and even better service. The food was alright but it definitely left a bad taste in my mouth. No wonder the place was empty.",negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-d4c3673caa0444968e440c00c03619da,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.",you can lost at this place... but they have everything for every room in your house - assembly and patience required ..,positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-9f4291945ec3476ca4de74d0de3f8858,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","they are not open until 11 on mondays. fyi, you wont get a smoothie. go to danes dessert cafe, they are open.",negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-96de8b479f0e45d49d57658a504c2596,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","This was my first time ever eating at cracker barrel. I came in on Thanksgiving day late in the afternoon and this place was packed! Meanwhile I waited I So I did a little shopping in their store. They have some of the cutest things especially for christmas ornaments and for good prices. I even bought some christmas gifts. The Thanksgiving meal included everything you would normally eat in one plate. Turkey, ham, mashed potatoes, gravy, stuffing, cranberry and free drink and apple pie for just $9!! The food was really good and their raspberry tea is so good!! I can't wait to co e here again!!",positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-852db0128237408c97d4061ef81ee715,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","If you're a bakery, and I show up to your shop 30 minutes after you open and you have zero baked good...ZERO BAKED GOODS AT A BAKERY!! FOH!!",negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-541b423afdbf45d2bcbb6a0d1c60c6d8,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","I was looking forward to this foodie experience and left very disappointed.First course salad-Fabuloussecond course Fish-OVERCOOKED Thirdcourse Waygu beef-OVERCOOKED LEATHER, there were people on both sides of me who attempted to cut and eat and could NOT. I was not the only one who sent my dish back untouched. the foie gras topping  was good, but not enough to help make the beef edible. We didnt even have the option to comment or send it back.The Table should be imbarrassed and ashamed!!!!!Fourth course-cheese plate,minimal but enjoyable.Fifth-Dessert was a home run. Blueberry buckle and flan over duck egg pavlova (like meringue ) and a side of extra mini treats.Wine pairings were enjoyable.atmosphere was fantasticCustomer service-SUCKED!! I watched them clear FOUR Waygu beef plates that were UNTOUCHED because they were SO OVERCOOKED and not edible.NOT ONE CHEF/ SERVER ASKED OR APOLOGIZED FIR THE DISGUSTING BEEF!!!When a chef sees numerous plates of UNEATEN food returned to kitchen and doesnt find out why... They clearly DO NOT CARE!!!They are 'trained chefs' and plated  over cooked fish and beef and served it to us!!INSULTING! DISGUSTING!OBNOXIOUS!!TAKE YOUR MONEY AND SPEND IT SOMEWHERE ELSE!!!!!! THE TABLE does NOT deserve patrons with the overcooked food they intentionally served us...Not to mention when we finally commented on the over cooked beef, they could have cared less.I am so disappointed because I like to support local restaraunts ,especially who use local products. BUT I WILL NOT BE SUPPORTING The Table!!!!SIDENOTE- I went with friends who were repeat customers and said their first experience was AMAZING! However the experience this time was disappointing to our friends as well! A restaraunt  that isnt consistent at that level of 'cooking/dining' experience is NOT acceptable. Especially since the owners/chefs could care less that they served their paying guests OVERCOOKED meat and fish!!! No excuse!!!!",negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-b822e4ff52654ba8b90ca7c733ad44b8,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","Some of the best tacos in town, and the prices can't be beat.  I usually have a hard time deciding what to order (because it's all so good), but I almost always end up getting a fish taco, a chorizo-and-egg breakfast taco, and the cochinita pibil.  Absolutely delicious.  And an economical choice for the Not-So-Great Depression.",positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-2226272199a54142b9acd3c6c494b49e,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","I decided to check this place out yesterday and I have to say I loved it. I like the charm of the decor, music, and vibe. Their busy time is during lunch so I would avoid lunch hour if I were you. The policy of 'no laptop' is truly for real. Yup, go and enjoy your reading time/conversation with your friend without looking down on the screen. Theres plenty of spaces to park. The coffee choices are pretty fair along with the prices. Go check it out if you havent!",positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-78504d4d3eb14d12983494d9743cad35,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","I love this venue.  A word of caution:  if you're planning on attending a show here in warm weather, you are gonna sweat your bawls off.   This venue is intimate not only with the artists, but also with your fellow audience members; you'll know soon enough who missed his Saturday bathing routine.Get here early so that you can score your seats of choice.  Be aware that some folks will come in later and get all uppity when you refuse to move.  I witnessed a couple of cutesy-wootsy college girls come in and try to giggle their way into seats together.  I explained to them that my arrival 45 minutes prior to the show was no accident, and I invited them to vacate my immediate surroundings, post-haste.  My fellow concertgoers cheered, and the lovely ladies departed, wide-eyed that someone could possibly have resisted their incredible charm, wit, and boobs.Go in cool weather, get there early, and go with a friend so that your seats can be defended while one of you runs up to one of the FULL BARS with DECENTLY PRICED drinks spread throughout the venue.",positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-f8f4e75cfad944979e42e64241e55b85,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.",Was not seated for 30 minutes when we had reservations.  Food is underwhelming and overpriced.  The female manager was not helpful and downright rude.  Clearly not up to the standard of prato and luma.  Don't waste your money here folks.,negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-7979f09512d140ae881fe6218cae282e,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","Stopped in for lunch, was pleasantly surprised! We ordered garlic cheese bread, the pizza lovers flatbread and chicken piccata. All were very delicious. The service was great, the food was great, the music makes you feel like you are in Italy. We will be back for sure!",positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-6457bb49375f4fd98d6bc31a2697acfd,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","ont bother going to voodoo, just come here instead. They have such unique flavors and everything is so fresh. Oh, and try their cold brew too!",positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-8b9b5e47772b4cb69f871d028d483024,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","I was very sad to realize a childhood favorite, Wellesley House of Pizza, had closed. But Cooks Window is a worthy successor of the space. Delicious pizza, fresh meats for sandwiches, (fantastic  Italian in particular) and fast, friendly service. Fair prices too.Great spot!",positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-ae040ecadb36430aa1b752a13878e03b,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","I had a very poor experience at this nail salon. I came here for years because I love the work two of their employees did. However, my last experience wasn't as great the women who did my nails left gel all over my fingers Andy toes looked like I did them at home. I also told her that the color on my toes didn't math my fingers and she insisted it did. Once I got outside and seen it didn't and the mess left on my skin, I immediately went back and spoke to the owner. He became rude and told me he would fix two finger nails (at minimum five were a mess). He also said he didn't care about my toes. I made an appointment to come back the next morning. When I got there the first woman had an attitude and told me my toes were not her problem. Then she got up and told me she would not do anything. Then the women who initially messed up sat down to do my nails... Unacceptable! I had to argue with the owner to get my toes and fingers done correctly. I was not mad at the initially employee, I just didn't want her to mess up again and I would've continued to go if I was handled appropriately. Although the two former women that did my nails kept me coming back, I refuse to give them anymore of my money ($65 biweekly) due to their customer service. They had no concern for a customer who went to them faithfully and referred friends/family to them.",negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-a4b699b65e4346698b6204de37998c39,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","food was great, wine selection is great.  The spinach salad is amazing.I will say it smells kinda funny in there.",positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-1a19dfe5c9da4996b119b94e90303544,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.",This is such a wonderful experience!! If you want to see the city in the best way possible this is it. Christopher has a type of charm that is unmatched by very few people. He really made this experience for my husband and me over the top awesome!!! Thank you we had a blast :),positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-5f511a9414b64327bab0e2fb10402b0f,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","I got the tonkotsu ramen with extra chasu pork, because...pork belly goodness. We then shared an order of gyoza and takoyaki balls (we thought that takoyaki balls were such a steal for the price! )The tonkotsu ramen was absolutely delicious, savory not overly salty. I ended up finishing the entire bowl. Each table has  a chilli oil bottle, and a spice bottle as condiments if you choose to flavor up your food. The gyoza was a good balance between vegetables and meat, it was accompanied with soy sauce. It wasn't as flavorful as I would like it but it certainly wasn't bad. The takoyaki balls were good for their price--the presentation was beautiful. Each ball was stuffed with a generous amount of chopped octopus. I wish it was cooked a little longer for the inside was a bit too mushy for me, but don't get me wrong, with the sauces and bonito and seaweed flakes it was plenty flavorful. The environment was a very modern rustic, definitely great for a quick casual bite. The staff was nice but a bit more quiet than I'm use to for a ramen place. I'm sure this will change once they pick up more business. I will be returning for another bowl of tonkotsu ramen deliciousness!",positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-471f5e4d3ea94cc9beee1b71d4771f80,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.",My friend and I  just left a horrifying meal at this restaurant. When they cleared our plates there was maggot that was on the table that must have been on the bottom of the plate. The manager laughed when we told him about it and said it maybe came on the lettuce for the burger.  When I asked for contact information for the owner the manager told me to leave the restaurant and not to return. I recommend avoiding this unclean restaurant at all costs. I am  notifying the board of health for the area.,negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-b0261436a8d64bbf868c6dad68d2610c,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.",Best gluten free crust ever I have this pizza yummy!  Nobody can make delicious gluten free better than this,positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-44f9effba18e422098c2084d287d6f1c,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.",The restaurant is warm and inviting. I believe it is run by a family and the decor and atmosphere reflect a family vibe. The owner spotted us as soon as we walked in and was super attentive making us feel right at home. He clearly takes a lot of pride in their homemade food and in helping people navigate the menu while taking time to explain every item to us and make suggestions. Cant say enough about how awesome the service was! Food was some of the best tasting  Venezuelan I have had.,positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-e2dca8ed5c7e4a93a3d8aefb96e044ac,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","Absolutely overpriced for the value. I wanted to support a small business but we got absolutely ripped off. $668 to fix a leak in an outdoor, below-the-ground pipe. I don't think he understands the basics of business--a business thrives by adding value. And doing so repeatedly. Not by overcharging customers.  I even tried to explain this to him but to avail. We will never use this business again.",negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-a07309bcbf6c46c3bd8d6cf196d64b98,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","I came to this place out of good recommendations to watch the Colombia vs. Peru game and I have never been more disappointed. I paid a 5 dollar cover to watch the game and was completely disappointed to walk in and see them streaming the game on various websites and Facebook. The streams have fallen and the quality is horrible. They could have easily prepared and actually payed for a quality stream, for example the dedicated Bein Sports 3 stream that was showing the game, rather than trying to cut corners with free but bad internet streams. The management was not prepared at all for this event and there were not enough seats as well. I had to sit on the floor. If I could give 0 stars, I would. I would not recommend coming to an establishment that would cut corners in-spite of obvious profits, which hurts its own clientele, and that would so sloppily prepare for such a big event that could further its name and business. From a bar manager that would love to fix the situation at this establishment.",negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-a7a128b1748d4f13922a09c82bd1e1bb,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","Great spot. Comfortable little joint smack dab in the middle of Harvard Square. Drop in on a hot day and grab a bubble tea while shootin' the breeze with the staff. You can also challenge Harvard students to a game of Street Fighter 2 if you feel the need, but personally I like to just relax and keep the peace. The only place that rivals this is a bubble tea shop in Calgary that I walked into awkwardly while they were still under construction. They told me to come back in and gave me a free bubble tea though so they are scoring points stricly on being nice and not charging anything (I still tipped though, I'm not a scumbag.) Boston Tea Stop (clever name especially with the MBTA map on the wall) is a valuable addition to the ever diminishing Harvard Square area. Pretty soon that neighborhood will be nothing but boring chain restaurants and mediocre bars so try and support the little guys while you can. Also the staff deserves a shout-out. They can talk about the Rival Mob with the best of them.",positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-4ca1af98a71f42139013b63cee53027d,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","Review is for food only. Last year I was in town and me and a friend were really wasted and ate here. We remember going on and on about how  (surprisingly) amazing the food was. So this year, we're back in town and we're all, we HAVE to order from here for dinner - our drunk taste buds can't be that far off...oh, but they were. We threw most of our food away - even, *gasp* egg rolls. I eat my way through a lot of cheap Chinese places, but this is definitely closer to terrible than good food. I don't doubt it's a fun place to end up at night and by all means, get your drunk food on, but never eat here sober.",negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-785623be82084de19845f1904321c1f8,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.",Tried 3 nights in a row to order a pizza to our hotel. First night it was too late. Our fault. 2nd night they didn't have enough drivers. 3rd night at 8 o clock we try to place an order from the store 2.4 miles away. they told us they wouldn't deliver to us because there was a closer store. That store had a 2 hour wait on delivery. So they made up that they couldn't deliver  outside a 6 mile radius lie and then when we called them out on us being only 2 miles away they told us the manager just decided to refuse us service and didn't want to deliver to us. Id highly suggest never ordering from this store because they seem to have enough business to where they can choose who they want to deliver to and treat potential business like garbage on the telephone. Thanks for nothing.,negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-601bd60b8f4b45408f58f793cedab09d,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","We ordered after seeing it on grub hub and the food was very disappointing and made with low quality meats similar to low grade pre packaged deli style. They got here quickly though, so that's one good thing.",negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-bef5f91a0c0c4e1cae8d6c192889e711,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","Peter and Leo really made my day and my meal today, going above and beyond with my order. They accommodated my weird requests with enthusiasm and hospitality. Thanks again guys!!",positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-980bc82027bf4bc9a026c651ad24612f,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.",A disappointment. The food was lackluster at best and the service was terribly slow.  I wouldn't go back even with a Groupon.,negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-f14b14b639294f4192905694062a3ef2,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","Bought a deal online for 5 classes.  I have been taking similar classes at a Lexington studio.  Apparently, Jody owns both studios.  These classes are amazing!  They are challenging and go by quickly.  My body has changed drastically, taking this type of pilates once a week for the past couple of months.",positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-11c3cd9c58bc4fffb935ebfe90540174,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.",What a train wreck. I almost got run over by a driver who was driving on the sidewalk as they were rushing to get to the valet. Sucky food.,negative
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-679dc4d1751c4d86a4beb37f95d22939,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","What can I say? My fiancée and I stopped here for breakfast on our way out of Portland on Monday 4/8/13 at around 9:00 AM, and it was EXACTLY what I wanted: Unpretentious, simple, relaxed, great tasting, hearty vegan food. I had the 'Superhero' which was a tofu scramble with veggie sausage, tomato, and spinach. It was served with potatoes, and toast. Ive had a lot of tofu in my day, and this tofu was really flavorful. The service was super friendly, and our coffee cups never ran dry. The interior is pretty small, and I can imagine it getting busy on a weekend morning, but Monday morning was no problem.Another bonus: Its in a residential area, and there is ample free street parking.",positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-20fe009380ce4d29867615a5d3db368d,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","I recently moved to Burlington so have only been to this store a few times. They happen to carry Fromm 4 star, which is what I feed my dog, Piper. . The first time I went in, the lady behind the counter was very friendly and helpful. She even helped get me set up with a frequent buyer program offered through Fromm, which none of the other pet stores I've used have done. Last week I ran out of food. It happened to be during their move and they were in between stores. When I emailed one of the owners not only did she get right back to me, she offered to deliver the food to my home. You don't see customer service like that very often, especially from any of the big box pet stores. These are just the type of places we should be supporting. I would highly recommend this place to any dog owners.",positive
task746_yelp_restaurant_review_classification,Sentiment Analysis,task746-7a102b1678304162b8e74dfccad38298,"You are provided with a user review of a restaurant. Your task is to classify the given review into two categories: 1) positive, and 2) negative based on its content.","We just ate an amazing meal at this restaurant. It's menu is sort of similar to Rumi's kitchen and Zaffron, but the taste and flavors are different. The service was excellent, and we will definitely be back! PS. I just read the other reviews, and yes, the parking attendant was super nice as well!",positive
